# (13, 100)
-1.000802996690741686e-02,2.756289747205539764e-01,-2.416537925196847458e-01,-2.956956864086502379e-01,5.785568732160213667e-02,-1.846624213439228279e-01,5.804660220495048983e-02,8.215169042666639609e-02,4.256277162144804505e-02,-3.806688424066398402e-01,2.332530487118668339e-02,6.520789679009689199e-02,2.653885959637944936e-01,-8.500581450932194472e-03,-2.706060874417745565e-01,-8.519266034254696640e-02,1.118240209299711102e-01,5.354495610670664124e-02,-1.139338226011789162e-01,-2.623869176726006947e-02,3.232195239291892341e-01,2.935051437377383596e-02,2.545304577707171445e-01,3.100046418663562203e-02,-1.989406315941710524e-01,-2.283638103275943965e-01,-7.536612523750463311e-02,-4.029313153206297293e-02,8.224791452888001453e-02,-7.437135028105185119e-02,-2.374611994153688968e-02,-4.443419260398138726e-01,-5.746139942595591965e-02,3.738619891577739107e-01,1.304894199601520921e-01,4.069904575735711766e-02,-1.804300460912488802e-01,-2.090658976532289715e-01,-1.095985171510679146e-01,7.546821747369081290e-02,-3.263640987148873074e-01,1.736607459139131726e-01,3.874959637011592822e-02,-6.423643670378057502e-01,-2.022645596248992192e-02,-7.120451293771090651e-01,-1.238717140173546394e-01,-3.191794336766599072e-01,-3.181163961298080767e-02,2.665713173983235915e-02,-2.585651055727989367e-01,2.623587919708922356e-01,6.038514903741640932e-02,5.480230775931639597e-02,1.587244388450798072e-01,-2.665137691020172395e-01,-1.077602745504441656e-01,9.112468847374469161e-02,7.119649380250550608e-02,8.007987345559805514e-02,-2.144064334575326303e-01,-1.980686806021145219e-01,-7.161826307150141735e-02,4.210618394214091925e-02,-1.788248237472202240e-01,-1.520289705763669397e-01,1.542346341641736840e-01,7.265760517365101728e-03,4.920854919128257038e-02,1.106879965313547869e-02,-1.177943889188595439e-01,-1.217771306828453609e-01,-1.182093937728701839e-02,3.709773437864231083e-01,2.647301272560160235e-01,-4.189590893392051152e-01,-1.238915441563518544e-01,-2.207397642010273109e-01,-2.028092287019329087e-01,-1.573082415986248872e-01,-3.201423254989065569e-03,9.800274060726487518e-03,-1.564814083599014305e-01,1.423204780481370502e-01,-1.708252965069196883e-01,-1.357905890833674689e-01,-5.903501989775028491e-02,-5.050011747770864062e-02,3.567241746013088410e-01,3.358161051977368722e-02,-1.951996157917117170e-01,-9.378094256425054120e-02,2.454205176229897478e-01,2.741979867143847643e-02,4.983197689635955330e-01,-3.744098468946130964e-01,-4.787237297421045312e-01,-2.187742323846297854e-02,9.872155500406470940e-02,1.988242853131021448e-01
-3.898816533303171572e-01,2.461551121295692812e-01,-1.392780611468607266e-01,3.250564118374381639e-01,-1.972344034865782803e-01,1.441102055125986769e-01,-7.911163150138497691e-02,6.291877719679719004e-03,1.128720167942450503e-01,-2.462282553535381224e-01,-2.396027383105167607e-01,-3.106832596097587329e-01,-1.513059913907207343e-01,1.734626622258532425e-01,3.078576911694901885e-01,-2.659021021582951283e-01,-2.310794341005732444e-01,8.319534757741132991e-02,-8.764706401261616528e-03,2.754193594814265955e-01,1.741944254187602348e-01,-5.019114551444599920e-02,-3.961951750165181863e-01,-1.623839473466479888e-01,-1.684496408700422998e-01,-1.624893818556294445e-02,-1.410105207691966615e-02,-2.132270554294015547e-02,-1.926564067924959045e-01,-5.146458586894644971e-02,-3.701628353358468737e-01,-3.545415005201902892e-01,-1.365028186278733902e-01,-2.046053960312999020e-01,1.538849730563770363e-02,-1.810236324311341113e-02,-4.092250477888796645e-02,-8.452864169365252589e-02,3.126263511742256584e-01,-2.287743214287897842e-01,1.756116529206636356e-01,-2.020171057541880200e-01,-6.083663377439007397e-02,-8.955761306495491070e-02,2.463733666168587411e-01,1.941452369416349910e-01,-3.621959114309381556e-01,-4.542060616680723695e-02,2.774021849428603970e-01,-1.040744309429518927e-01,8.662472314279997046e-03,-1.018507075223754749e-01,-3.091164423010505646e-01,-5.012887551107131356e-02,-7.771017331992734201e-02,3.854544828945925816e-02,-1.097750202899064054e-01,-4.227273687522932200e-01,3.591287927961114845e-02,1.027239722608293965e-01,-2.047427490765076422e-02,-8.965086982456206555e-02,-5.897806677354188593e-02,1.401381997689913304e-02,-3.515761214230663789e-01,-7.799684929100829389e-02,-2.935493231408261572e-01,-6.701110450740194180e-02,1.508900799612682420e-01,-1.591079148264055443e-01,-4.021536623732871463e-02,1.061389953202726971e-01,1.475011593025159218e-01,-1.990154393916806486e-01,4.065774073257380494e-02,2.411544971875066723e-01,-1.337559201631036698e-01,-1.124078873741188173e-01,-4.189638152464923992e-01,1.680445929066617938e-01,2.723670705992901897e-02,1.525391357963102323e-01,-8.793567527254615712e-02,-1.861083508430562972e-01,6.177355120058255350e-02,1.362497173711054166e-01,-4.352964192064511795e-01,9.046802994994752878e-03,-8.462164391011185727e-02,-1.043660759096967094e-01,-2.610981722748491052e-01,-1.963525450208976064e-01,2.308400345310128096e-02,6.492790814206032823e-02,-1.872082859378444430e-01,-3.447455323821677770e-02,2.953728084358251404e-01,8.651925047464285867e-02,-2.461391485108815336e-01,-1.818831351675717634e-01
2.060592169898414761e-02,1.990792349038033870e-01,9.591788771842654771e-02,2.172405851260080512e-01,3.615767353353178670e-01,6.641074952187499270e-02,1.649109589120956731e-01,-2.884229197283285848e-02,-1.576132899933613274e-01,1.735353663843604011e-01,-1.381571487343387916e-01,-5.078322803261650642e-02,-1.071126443925429633e-01,2.175592661607185507e-01,-2.651286514163894159e-01,1.483819711537311126e-01,1.325299226150339904e-01,-1.596128926284306193e-01,-1.591361138003124787e-01,1.587954243245180697e-02,-1.283143364400324837e-01,-9.026461555771589373e-02,4.770991726512342768e-02,-1.821038147743897495e-01,-3.290442625353816042e-01,-2.440636417308010009e-01,-1.388163304804246878e-01,-1.773020058762054818e-01,1.066203408705971717e-01,1.155109279482651463e-01,1.376882915187377376e-01,9.052093264327287780e-02,-1.391594846433373556e-01,2.273587641162476136e-01,3.052023117586111223e-02,-7.599724160246304483e-03,-7.385058061049433464e-02,9.860891585276906901e-02,1.185496199067969103e-01,1.545030062128466275e-01,-2.362211055758782208e-01,-1.140130911660470862e-02,-3.288141763521002514e-01,-2.252281594349562210e-01,2.899715292985348414e-02,-1.882430391912180145e-01,1.287701466591859301e-01,2.335960586380879389e-01,6.654733762917483531e-02,-4.565858296117121240e-01,-1.419510650531752294e-01,1.067625903848186120e-01,-3.724372498409493915e-01,-9.190177386225530098e-02,9.558300690555636414e-02,-5.811382280266402800e-02,-3.541333878567144017e-02,-3.814780405188940293e-02,-1.142555438532836393e-02,-5.978854203334872663e-02,1.482930622043597546e-01,1.896906745572521924e-01,-1.625775604823722353e-01,-4.065987442471837299e-01,-3.514153981552182171e-01,-6.063119335531626936e-02,1.344490980485125720e-01,-1.563097810318624659e-01,-3.007138125394773209e-01,-1.864474732800699142e-01,5.189276026948613785e-01,-5.331417934509800893e-02,1.814090856072943085e-05,-7.239072651114486501e-02,5.391999528215895426e-02,2.103687353896185608e-01,1.030827850080835162e-01,-1.300228628441955359e-01,7.080225069215140277e-02,-1.615015561458077731e-01,-1.465979525956320473e-01,5.402725754452313706e-03,-1.650989606696100231e-01,1.075821198963200220e-01,-1.116859211427624898e-01,2.574988679811178738e-01,-2.574347873914754614e-01,-1.495938634510289300e-01,-1.704411433817686894e-01,4.595756808679130057e-01,1.233589970741551592e-02,3.718719069719083909e-03,5.899926428012160912e-02,4.722571943695841323e-01,1.322977028039137304e-01,-5.046463219398727995e-01,1.651425511828540638e-01,-1.976656037764129015e-01,4.660566155591183007e-02,-1.317389046430101629e-01
-3.042954260983209841e-02,-3.485329024716360968e-01,-1.174208220337193131e-02,-1.819643133627212861e-01,3.582251299983892356e-01,1.370509037498099103e-01,-7.108379964022272512e-02,-1.363174944331679850e-01,2.965843834926971123e-01,4.043154673570028002e-01,-2.322528272439529640e-01,-2.672872587465610072e-01,2.005783884158436961e-02,7.756350069078525589e-02,-1.137187231674911293e-02,2.741738733586330037e-02,2.168533169382296510e-01,-3.283499534416405019e-02,-6.027699076602898581e-02,3.096916672877450885e-02,-3.271548024411046751e-01,-2.608051673456513939e-02,1.992120334965855610e-01,-1.404203902261071668e-01,6.589880907766261509e-02,-2.758891265026555129e-01,2.446946507434815121e-01,-2.060127510870461143e-01,3.249055797804154544e-01,-5.891314954588426460e-03,-3.378063239439707544e-01,2.596055276988587512e-01,-1.829023577432634939e-01,-2.768495934301858363e-01,1.149741106319614459e-01,3.232222093606259561e-01,-5.051367913387896369e-01,-1.617674033645287446e-01,2.089928925404471172e-01,3.310525464392020251e-02,1.543320486885414455e-01,1.290437799350955574e-02,1.058911186620253575e-01,-7.871762199586379571e-03,-6.220189690489122576e-03,-3.446526391780501547e-02,-3.387942675639491474e-01,-3.217568416839335366e-01,-1.246081871481812819e-01,7.170764013995935271e-02,-1.678607793897575751e-01,-6.537697108176764027e-02,1.049260698498660216e-01,9.999698520245625666e-02,-1.687736825934788298e-01,4.603917090695221204e-02,1.717344222423192873e-02,-3.634551349021358790e-02,-3.541248860050233427e-01,-2.077992436607431215e-01,-1.464239068077179962e-01,-1.203692249248764223e-01,-1.588453508326998220e-01,-4.214696085525908992e-02,-2.136568792427128993e-01,-3.050204017103198828e-02,4.312291780437273181e-02,1.100861612249200670e-02,-3.069044180699661561e-01,-1.910318002895317058e-01,-1.521598775848337637e-01,4.737954503735755662e-02,-5.763539752641264058e-02,-9.575573326815127462e-02,-2.353038286354207920e-01,2.281328794929779469e-02,1.389387611461902483e-01,-8.193022470302660856e-03,-2.613996193872573093e-01,-1.142600689503415756e-01,8.464146030066921345e-02,-4.934603344936450836e-02,-1.907938169757485702e-01,-1.850616636471469068e-01,-1.125907078193079530e-01,-1.074705953653077861e-01,1.974910588628517594e-01,-2.155853345398573429e-01,-9.770215346246714783e-02,2.142745551646774438e-01,-3.187021742341047958e-01,1.562178344414125730e-01,1.047184538731280035e-01,-4.172604169444645017e-02,1.618444083412605775e-02,2.096092340041700863e-01,2.009993762202448575e-01,-3.666041302037529315e-01,-3.179682671372395242e-01,1.259817704204510835e-01
1.916320470753358207e-01,-3.658404049359104682e-01,-2.582527948891841785e-01,-2.057738174768838565e-02,-1.719490917944792030e-01,-3.183713746808655154e-01,-1.386960652228722557e-01,9.860085368710953813e-02,-2.171335447067046509e-01,-2.007678502124027320e-01,1.474402562920779647e-01,-6.862235698328619793e-02,2.980935171012946139e-01,8.168163777134027081e-02,-2.319780770390982572e-01,1.755265562893362496e-01,1.223018959285425561e-01,-1.433487264050953003e-01,-1.428005190500462318e-01,-5.071363527637829521e-02,-2.949133716876886635e-01,-2.440175747674532825e-01,-2.266517123322279448e-01,9.297099909325033662e-02,2.854426668223898345e-01,1.101948144819479662e-02,9.978179733006212193e-02,-2.564205284569213289e-02,-1.414320941319851740e-02,1.335991885693411062e-02,1.902936592879657662e-01,-2.510603871641420293e-01,-1.575280796679287276e-01,1.971783628765057528e-01,-5.238668335944088872e-01,1.793199447297994797e-01,1.171594568305086986e-01,4.479927084540538673e-01,-1.405449658903556442e-01,-3.151335122236385150e-02,-2.798793456517861267e-01,1.395744220349112025e-02,-2.291936655994411542e-01,-1.749601408740967534e-01,9.696671139983391308e-02,2.813790182306059595e-01,2.675170472050610870e-01,-2.515084031895434835e-01,-9.705067291166404042e-02,-1.075129782694687758e-01,-2.023238246350738956e-01,-4.980045564817915937e-01,-1.088657357874397436e-01,-3.490646175390235695e-02,-2.617460280668470682e-02,-2.229102223390762583e-01,-3.947079715572422709e-02,1.912950692484035320e-01,-2.511346485219810853e-01,-1.541765668703248826e-01,2.501949933697599215e-01,-9.865785695871533145e-02,-1.613346598754493710e-01,1.642828034728899822e-01,2.231510721239008954e-01,-3.637213220841382932e-02,1.542698483486495686e-01,1.800785898308335242e-02,5.330301091441996819e-02,-1.672819925257514051e-01,-1.706545372835627794e-01,-7.306897435710385004e-03,1.234035214329819441e-01,-1.766512599587829746e-01,1.449501860216047544e-01,2.221330098384901031e-01,-2.155378323888205716e-01,1.525092838305139309e-01,-2.919770297617555466e-01,4.405929620878222541e-02,3.416273156005645434e-02,-7.827784980437571538e-02,-2.338393138944118432e-01,1.378495644183738156e-01,-2.932933020441714708e-02,-2.263755301094494410e-01,-3.696466343918253794e-01,8.065562739437040496e-02,2.544412985296410912e-01,1.408125375661830603e-01,-4.002520458388277302e-01,5.253220717086624220e-02,-4.082046266717975214e-01,9.728179923994587086e-02,-2.669894230642945732e-01,3.250217044603789796e-02,-2.684678378278761990e-01,-1.177596472584030718e-01,1.027311204938842898e-01,6.186097752603495620e-02
-1.078052867450812607e-01,-2.845985520981805239e-01,2.796172762432930226e-01,2.973390086916865016e-01,-1.053194003902793580e-01,8.281564471342597877e-02,-1.198603845242709326e-01,2.381659787172997478e-02,-2.285836916926221041e-01,-2.739086415852710621e-01,-4.714015558254502913e-02,7.229621955317702686e-02,-1.371913329049316288e-01,-1.393073772927342080e-01,-2.197979535191740830e-01,4.010418006153104176e-01,9.433486854461105298e-02,-4.107958052680073524e-01,-5.554012159775575247e-02,-4.418109525949974470e-02,1.768638165250719374e-01,-2.848105321850663008e-01,-3.800471724886494984e-01,-6.731854275769089124e-02,-2.391710481219512241e-01,-1.350338335956169367e-01,1.848859532207954570e-01,-1.050039435024862078e-01,3.018084636459520201e-02,-6.446990683128044353e-01,1.125958527160205586e-02,2.728141945523401835e-01,-5.146591352738538044e-02,-3.577609790825404534e-01,-1.195454533181155438e-01,-2.245623252917520740e-01,-2.364166559966167647e-01,-6.307730379255044317e-02,-7.993909746298288876e-02,3.255172457461015245e-01,6.755992409687931743e-02,-6.838195849387126990e-02,-5.047326160307562259e-02,-2.475615398324419042e-03,5.197351664560907053e-02,2.235159190875516400e-01,1.690966832221047211e-01,1.283183580330176654e-01,-1.460533180782444818e-01,4.081223092543941749e-02,1.573016739675097697e-01,-3.109363777801666950e-01,-2.273422889525666679e-01,-4.724807478156536900e-02,8.923131325376611189e-02,1.969011266348211497e-01,2.235544289631705844e-02,-3.468020471384894443e-01,7.180580035571845765e-02,-4.522943352235520888e-03,-6.386640441549563951e-02,-1.333180913257218103e-01,-1.665555903009068861e-01,-5.049928971754665818e-01,2.102362057072861834e-01,-8.958766609948633219e-02,2.144550350459508981e-01,1.474044781467515608e-01,7.726843316019087193e-02,-2.408778068833990205e-02,-1.291820186370746248e-01,-2.120442326763064822e-01,1.430502317058940653e-01,-9.758592252475731255e-02,2.692547492035744505e-01,-2.804502987565157257e-01,-2.519867680743785310e-01,-2.381946544370824870e-01,7.995237747241948356e-02,-7.648215003369476794e-02,-1.195519364910425653e-01,-1.863537644238054403e-02,-1.508352679175814330e-02,8.970558320421813392e-02,-1.377745409195025861e-01,-4.764136114777831055e-02,3.675347437620155033e-01,2.072373669528840279e-01,-1.062067319586433856e-01,-8.370855995436576880e-02,1.442878718494970125e-01,-3.727093707190679561e-01,-2.021470350680075745e-01,-6.251184731057461696e-02,-1.590489089842223036e-01,-9.418596718086752820e-03,1.123805393710932410e-01,-3.440735597877251362e-01,8.362963622046708234e-02,-4.435369778194845902e-01
1.673001043749297034e-01,1.473670139154663328e-01,-2.367192722023919726e-01,-2.921230293184093885e-01,-5.469844985809845656e-02,-3.397806110762159881e-01,-1.457674020745691051e-02,2.884171282630176164e-02,-3.357308915384301096e-01,-9.777298231377178073e-02,2.404959418754724632e-01,2.066847267366528074e-01,-2.237331323896613322e-01,-8.872902561983374292e-02,3.055329881986558194e-01,6.019580955774413850e-02,-3.066236578020178349e-01,2.867063625622130463e-01,-7.979685669505166834e-02,-1.900957604008170765e-01,1.245890831398900750e-01,-3.114668771520656687e-01,-9.645849519477571465e-02,-2.617226492481325995e-01,-2.701466520689640993e-01,8.217101713985991429e-02,1.051179011670197588e-01,-9.951057868906539039e-02,-1.914977083418793191e-01,4.197501691341100349e-02,-3.288811736263625440e-01,6.090349269936453508e-02,-1.114553567173645898e-01,-6.642547706094564797e-02,4.572251807786859024e-02,-8.536226667634423670e-02,-7.997529401322385489e-02,2.282524564133653344e-01,-2.140944170958513082e-01,-2.580180743313175706e-01,-2.213708055714465051e-01,2.481703482134560157e-01,4.043978247322419506e-01,1.532905811738838053e-01,6.099186378730262793e-03,2.243663902174496128e-01,-5.076236388305618297e-01,-1.968575275159323290e-01,-2.617919832284132733e-02,-2.649874570545686092e-01,-2.010498381743313356e-01,-4.542833800523743970e-01,1.183827074436085564e-01,-4.432983963068550665e-02,3.963837234248532293e-02,-3.921187523606131653e-01,-3.070133053161382408e-01,1.024271974492719194e-02,5.779495453625447393e-02,2.095085835201357938e-01,7.161666229673346873e-02,-4.719371020133663608e-01,1.414406784819589591e-01,2.963913700446502708e-01,-3.436155762847685757e-01,1.038707613791266388e-01,-4.672628821739037708e-01,-7.093380137828522725e-02,-1.761013836567709712e-02,-6.769358903426199447e-02,8.331959193994516177e-02,-1.139051335563736750e-01,-1.033237057576021495e-01,-2.740750965849989562e-01,2.609912398307329684e-01,-4.013397109706976496e-01,-8.929911012223598621e-02,-3.196956055898286797e-01,2.182599617504790146e-01,-9.117773564970171885e-02,3.557334454687966635e-02,-3.988098992563433171e-02,-1.830747527292486687e-01,-1.462928872821595561e-01,3.420564705505189929e-02,1.594404967094524284e-01,3.089522332177773722e-01,-1.391046474378518361e-01,3.017429127410363177e-01,-1.416741873334718127e-01,1.719396351099188591e-01,1.887288032055451092e-01,4.075569535476186722e-02,-5.310509162023505786e-02,-2.446949459745903777e-01,5.754785284398894474e-02,2.050141793769720278e-01,-2.874070011061238272e-01,1.412382389015530981e-01,1.778735562982161067e-01
-1.567316768932761617e-01,-4.031965772040046470e-01,2.189996524628269325e-01,-7.911899199376609682e-02,3.998194763699522425e-01,3.983446566638589037e-02,3.034595733196947531e-01,1.285328852874061123e-01,1.079111557569680802e-01,-2.417715150002286706e-01,-3.664375225121662694e-01,-3.579054886411413283e-02,-2.853481351949049838e-01,1.578693966699299400e-01,-6.388504496642434527e-02,-3.333871165197079267e-01,-1.167690073850256582e-01,1.117503187061827802e-01,-1.483599825072740193e-02,-5.005611717144723555e-02,1.593746894418542337e-01,-1.289466458137784322e-01,5.885748404716567572e-02,-4.785653917326601059e-01,2.479471967130131294e-01,-1.953728010308890262e-02,-2.269314264688786914e-02,-1.090562004726615825e-01,4.053457590205219452e-01,-5.393991016999088312e-02,-8.012702742933730179e-03,4.779048997789403508e-02,-1.354110099002504286e-01,-1.439117669533342136e-01,-3.215929806656844803e-02,-1.573771751071678660e-02,-6.189281960030443980e-02,-2.337611299747638371e-01,1.557069111040442766e-01,2.357235748275419152e-01,1.215072904673186183e-01,-3.113602097520268373e-03,-2.892411834018387279e-02,-5.307232148402179356e-02,4.848341159735362199e-02,7.888196794976073956e-02,8.315602855906877033e-02,1.997673461110300100e-02,-2.973083985164550191e-01,-2.089056182442222132e-01,-6.889489548208160841e-02,9.826354981832863267e-02,8.751520845126684045e-02,-4.196866271509565594e-01,1.463800673227381444e-01,-3.974387567092285134e-01,3.953501004684029096e-02,5.740718797028673132e-02,-2.783007527761900413e-01,2.112745479796410142e-01,4.232384407588132835e-02,3.172498506520685102e-01,3.110906794926406316e-01,1.361391414882290041e-01,2.368240047513766600e-01,7.045238766878157699e-02,-3.299855426399008196e-01,4.582751391525029944e-02,7.142602897312498589e-02,-2.198298653174081962e-01,2.886593565727741187e-02,-1.274728056074615756e-01,-3.364400609475531184e-02,9.452271419842574185e-02,-2.497990983793955955e-01,-7.066422209816348998e-02,-3.682438926095491505e-01,8.214019593538596231e-02,3.856729828576874186e-02,-9.901480678928736845e-02,4.154698159598636809e-02,-4.195348269640710726e-01,-1.558903009517772498e-01,4.807991212508985757e-02,-2.962458339827691578e-01,-1.496207142107514043e-01,-1.601093800910576292e-01,-8.645294925119123564e-02,-2.452767576863171817e-01,8.408857374724177519e-03,2.948759781412217673e-02,-7.485177727174495421e-02,1.081603436014947767e-01,-7.485926873516314528e-02,-2.059194669013894030e-01,-4.701470591219054918e-02,-3.067725707397721546e-01,2.321927563734267896e-01,9.715104764827751926e-02,-3.179753292148745913e-02
-2.941247435183118597e-01,-2.820120519724325647e-01,3.112267474297591985e-01,4.432898920978418644e-01,-7.439484012062293206e-02,5.866502225079626813e-03,-1.841524887961908455e-02,8.082409525661456151e-02,6.155379087986893177e-02,4.287195010195824496e-01,1.422158074236556935e-02,5.261973105727430627e-02,-1.254780097413900342e-01,-2.037412516592064515e-01,2.125491375661677784e-01,-9.017437986581766651e-02,9.049505092563593645e-02,-4.143629196395710590e-01,-2.942595069814196718e-01,-1.243967482160896060e-01,2.054801938729020616e-01,5.781830545882477024e-02,-3.927402865489643471e-03,-6.258058233185730124e-02,-9.458991462507211623e-02,7.071631732739457055e-02,7.791556741418835530e-02,-1.152008255601465331e-01,-2.860999731800432100e-01,-5.714804432158906988e-02,5.987858401008375360e-03,-1.175018456112771059e-01,-1.551464021623844558e-01,3.570328463716130329e-01,-1.495092410315026765e-01,1.617775466598481982e-01,-1.102319452781148727e-02,-1.542165601867507840e-01,-1.020141468927389244e-01,-4.006230823072620684e-02,1.777525640373280591e-01,8.373747545470779097e-02,-5.099819792792055217e-01,-9.489193602536603878e-02,-1.236131387706742996e-01,-1.805441196016513428e-01,-3.968543049805541845e-01,-3.230314725074796833e-02,2.925270461565365188e-01,-3.298095722637103128e-02,-1.143606951582339937e-01,3.890307833222728107e-02,-3.472581980787129985e-01,7.021002866230098560e-02,4.016260916694751326e-02,-3.676613926633460760e-01,-6.045511612568463949e-02,4.687565037782057305e-03,-4.383585588526164867e-02,6.258939685413621168e-02,-1.919506646566769004e-01,-1.629058311750253007e-01,-8.640706736229397666e-02,2.280433686745571287e-01,2.775784367056190471e-01,8.130212063601999217e-02,9.177635874409907635e-02,-4.775018812752254149e-01,-5.222127619166681001e-01,-5.264461240027731165e-02,-1.606336532137234152e-01,-2.209469858419729482e-01,-3.931384124915258682e-01,2.442985043105878884e-01,3.488706386164425188e-02,-2.349795109681863670e-01,3.288966394719856634e-01,-9.174414255944313146e-02,-2.894923022418739028e-02,-1.313628615090945036e-02,3.098183070661993110e-02,-1.648251844832966662e-01,-9.956595530025733054e-02,6.052120235608769716e-02,-1.342254111181329923e-01,-1.947124562557614458e-02,1.846714019163636644e-01,1.234349152263590904e-01,-1.275193655238415769e-01,-1.655618310633839296e-01,-2.171003029456770594e-01,-1.238224933142480361e-01,1.628575604036668761e-02,-1.869196906100425437e-01,1.477392795145502646e-01,1.410032004711842812e-01,1.281626879089552487e-02,6.315808051928910836e-03,2.462709959675047078e-01,-2.732888167960511594e-01
-4.171172294573604472e-02,1.328957206286059123e-01,-2.502311951302701454e-01,-1.203665745226912831e-01,-1.611542602081063869e-01,-4.191204154704553098e-01,-1.824845339223011564e-01,1.690993817538393243e-02,-1.269355320811869914e-01,-2.531366864985599707e-01,-1.129017630045801857e-01,8.808910179904164139e-02,2.399152813290272301e-01,-1.024993681826827513e-01,9.152901542175562177e-02,-2.362598310877021546e-01,3.204533603034576822e-02,7.206446006292802076e-02,-2.444578505729756018e-02,-2.434343637783500762e-03,-4.592332619288640450e-01,-2.796261700500031130e-02,2.385743274646561496e-01,9.827911094854843710e-02,-4.765190744012745561e-02,-1.136514960861953888e-01,-6.453484964579132843e-02,-1.127634304922955494e-01,-2.426108068884290092e-01,-6.529953396533921817e-02,-4.527641158486892525e-01,2.826881832657845428e-01,-2.239912476725116480e-02,-1.122965026500506586e-01,-4.911246592165621760e-02,-1.283086368530362009e-01,-1.183894707335373005e-02,3.572120223549713480e-01,3.209762733665156853e-01,-1.036841764316878689e-02,-1.424713935378583429e-01,3.812687828691254527e-02,-4.080703161902231590e-01,-6.324986473973231993e-02,4.663935674303017198e-02,-3.297318545448510441e-01,2.662762166216209869e-01,2.837941240561227541e-01,-4.445232772589685633e-02,-9.770380314108247088e-02,-1.153239689176151217e-01,2.437040897137340290e-01,4.109083712075403683e-02,4.326759374347639159e-02,3.272532317300032995e-02,-1.400758384665785616e-01,-2.910277185990914339e-01,2.614585737755006356e-01,1.054179887643510449e-01,-4.982359518080575200e-01,2.136545712194428889e-02,3.327029571871781277e-01,-1.459673133432256298e-01,3.647759359935370815e-02,-1.604669441556502707e-01,1.220007514188495984e-01,-3.784297834319366727e-01,8.381969087539246910e-02,8.975698856805446046e-02,-1.337263529586205091e-01,-6.352782776892029748e-02,-1.239845927700053280e-01,-1.157438997281232396e-01,1.044558435707590785e-02,-4.098849993674500980e-01,2.879408958128375495e-01,-1.317499662552971962e-01,-1.203313094047601811e-01,1.771983759083025078e-01,-9.055964649212622231e-02,-4.759932084017375747e-02,6.253071878154012331e-02,6.058745070833396890e-02,1.107431776644385718e-01,-4.890597473935021089e-02,1.391816330612583030e-01,-1.943694361392938608e-01,-5.468641904304227808e-01,-2.274998646174327677e-01,-9.376373528298607984e-02,6.591133363080363405e-02,1.730254377093469464e-01,-2.808156758958224586e-02,1.163079675554264808e-01,-1.498839093776412230e-02,-1.092492401047918671e-01,-4.405376222825541643e-01,9.144056038551760801e-02,-2.872141562621982613e-01,2.567545371248620145e-01
